date,year,month,state,hi_level,jo_level,ld_level,qu_level,ts_level,hi_rate,jo_rate,ld_rate,qu_rate,ts_rate,raw_score,quit_score,area_rank,pop_rank,FIPS,Abbr,region
9/1/2019,2019,09,Florida,396,424,139,218,377,4.4,4.5,1.5,2.4,4.2,8.33,68,22,3," ""12000""",FL,South
9/1/2019,2019,09,Georgia,194,243,60,95,170,4.2,5,1.3,2.1,3.7,8.36,68,24,8," ""13000""",GA,South
9/1/2019,2019,09,Hawaii,23,31,8,16,25,3.5,4.5,1.2,2.4,3.8,7.9,67,43,40," ""15000""",HI,West
9/1/2019,2019,09,Idaho,37,41,11,23,36,4.8,5.1,1.4,3,4.7,9.94,73,14,38," ""16000""",ID,West
9/1/2019,2019,09,Illinois,213,252,54,118,181,3.5,4,0.9,1.9,3,7.23,65,25,6," ""17000""",IL,Midwest
9/1/2019,2019,09,Indiana,147,158,54,86,145,4.7,4.8,1.7,2.7,4.6,8.91,70,38,17," ""18000""",IN,Midwest
9/1/2019,2019,09,Iowa,54,74,14,34,51,3.4,4.5,0.9,2.1,3.2,7.8,67,26,31," ""19000""",IA,Midwest
9/1/2019,2019,09,Kansas,55,69,14,34,51,3.9,4.6,1,2.4,3.6,8.53,69,15,35," ""20000""",KS,Midwest
9/1/2019,2019,09,Kentucky,82,94,31,46,82,4.2,4.6,1.6,2.4,4.2,8.11,68,37,26," ""21000""",KY,South
9/1/2019,2019,09,Louisiana,88,100,29,53,87,4.4,4.8,1.5,2.7,4.4,8.87,70,31,25," ""22000""",LA,South
9/1/2019,2019,09,Maine,26,33,9,13,24,4.1,4.9,1.4,2,3.8,8.04,67,39,42," ""23000""",ME,North
9/1/2019,2019,09,Maryland,106,141,41,64,115,3.8,4.8,1.5,2.3,4.2,8.03,67,42,18," ""24000""",MD,South
9/1/2019,2019,09,Massachusetts,132,163,44,63,115,3.6,4.2,1.2,1.7,3.1,6.85,64,44,15," ""25000""",MA,North
9/1/2019,2019,09,Michigan,174,210,51,102,163,3.9,4.5,1.1,2.3,3.7,8.25,68,11,10," ""26000""",MI,Midwest
9/1/2019,2019,09,Minnesota,100,129,25,60,91,3.4,4.1,0.8,2,3.1,7.55,66,12,22," ""27000""",MN,Midwest
9/1/2019,2019,09,Mississippi,48,56,17,30,50,4.1,4.6,1.5,2.6,4.3,8.38,68,32,34," ""28000""",MS,South
9/1/2019,2019,09,Missouri,100,136,50,70,126,3.4,4.5,1.7,2.4,4.3,7.38,65,21,19," ""29000""",MO,Midwest
9/1/2019,2019,09,Montana,24,27,11,15,27,4.9,5.3,2.3,3.1,5.6,9.43,72,4,44," ""30000""",MT,West
9/1/2019,2019,09,Nebraska,40,49,9,25,37,3.9,4.6,0.9,2.4,3.6,8.72,70,16,37," ""31000""",NE,Midwest
9/1/2019,2019,09,Nevada,56,61,18,38,58,3.9,4.1,1.3,2.7,4.1,8.12,68,7,32," ""32000""",NV,West
9/1/2019,2019,09,New Hampshire,25,31,9,14,25,3.6,4.3,1.3,2,3.6,7.27,65,46,41," ""33000""",NH,North
9/1/2019,2019,09,New Jersey,132,177,59,80,150,3.1,4,1.4,1.9,3.6,6.48,63,47,11," ""34000""",NJ,North
9/1/2019,2019,09,New Mexico,40,49,12,24,38,4.7,5.4,1.4,2.8,4.4,9.79,73,5,36," ""35000""",NM,West
9/1/2019,2019,09,New York,300,401,123,130,270,3.1,3.9,1.3,1.3,2.8,5.67,60,27,4," ""36000""",NY,North
9/1/2019,2019,09,North Carolina,274,284,84,137,233,6,5.8,1.8,3,5.1,10.94,76,28,9," ""37000""",NC,South
9/1/2019,2019,09,North Dakota,20,23,6,13,20,4.5,5,1.4,3,4.5,9.53,72,19,47," ""38000""",ND,West
9/1/2019,2019,09,Ohio,233,269,65,164,243,4.2,4.6,1.2,2.9,4.3,9.15,71,34,7," ""39000""",OH,Midwest
9/1/2019,2019,09,Oklahoma,80,81,18,50,73,4.7,4.5,1.1,2.9,4.3,9.64,72,20,28," ""40000""",OK,South
9/1/2019,2019,09,Oregon,86,101,24,50,79,4.4,4.9,1.2,2.6,4,9.15,71,9,27," ""41000""",OR,West
9/1/2019,2019,09,Pennsylvania,193,260,65,104,185,3.2,4.1,1.1,1.7,3,6.59,63,33,5," ""42000""",PA,North
9/1/2019,2019,09,Rhode Island,19,24,7,10,19,3.8,4.5,1.4,2,3.8,7.53,66,50,43," ""44000""",RI,North
9/1/2019,2019,09,South Carolina,105,110,62,60,130,4.8,4.8,2.8,2.7,5.9,8.34,68,40,23," ""45000""",SC,South
9/1/2019,2019,09,South Dakota,18,21,5,10,16,4.1,4.5,1.1,2.3,3.6,8.35,68,17,46," ""46000""",SD,West
9/1/2019,2019,09,Tennessee,141,158,37,68,113,4.5,4.8,1.2,2.2,3.6,8.63,69,36,16," ""47000""",TN,South
9/1/2019,2019,09,Texas,548,559,162,330,518,4.3,4.2,1.3,2.6,4,8.38,68,2,2," ""48000""",TX,South
9/1/2019,2019,09,Utah,69,73,18,41,63,4.4,4.5,1.2,2.6,4,8.85,70,13,30," ""49000""",UT,West
9/1/2019,2019,09,Vermont,13,16,5,7,13,4.1,4.8,1.6,2.2,4.1,7.98,67,45,49," ""50000""",VT,North
9/1/2019,2019,09,Virginia,158,216,49,91,148,3.9,5,1.2,2.2,3.6,8.33,68,35,12," ""51000""",VA,South
9/1/2019,2019,09,Washington,147,155,44,76,126,4.2,4.3,1.3,2.2,3.6,7.86,67,18,13," ""53000""",WA,West
9/1/2019,2019,09,West Virginia,32,42,11,20,35,4.4,5.5,1.5,2.8,4.9,9.72,73,41,39," ""54000""",WV,South
9/1/2019,2019,09,Wisconsin,113,152,31,61,96,3.8,4.9,1,2,3.2,8.15,68,23,20," ""55000""",WI,Midwest
9/1/2019,2019,09,Wyoming,16,18,5,10,16,5.5,5.8,1.7,3.4,5.5,11.23,77,10,50," ""56000""",WY,West
10/1/2019,2019,10,Alabama,73,108,17,46,68,3.5,4.9,0.8,2.2,3.3,8.53,69,30,24," ""01000""",AL,South
10/1/2019,2019,10,Alaska,21,23,8,14,23,6.4,6.5,2.4,4.2,7,12.73,82,1,48," ""02000""",AK,West
10/1/2019,2019,10,Arizona,142,138,31,80,119,4.8,4.4,1,2.7,4,9.52,72,6,14," ""04000""",AZ,West
10/1/2019,2019,10,Arkansas,62,69,12,33,49,4.8,5.1,0.9,2.6,3.8,10.11,74,29,33," ""05000""",AR,South
10/1/2019,2019,10,California,597,807,203,358,607,3.4,4.4,1.2,2,3.5,7.3,65,3,1," ""06000""",CA,West
10/1/2019,2019,10,Colorado,113,131,44,73,123,4,4.5,1.6,2.6,4.4,8.14,68,8,21," ""08000""",CO,West
10/1/2019,2019,10,Connecticut,63,76,21,31,56,3.7,4.3,1.2,1.8,3.3,7.19,65,48,29," ""09000""",CT,North
10/1/2019,2019,10,Delaware,22,27,6,13,20,4.7,5.5,1.3,2.8,4.3,9.98,73,49,45," ""10000""",DE,North
10/1/2019,2019,10,Florida,370,426,86,205,313,4.1,4.5,1,2.3,3.5,8.48,69,22,3," ""12000""",FL,South
10/1/2019,2019,10,Georgia,197,242,50,119,181,4.2,5,1.1,2.6,3.9,9.2,71,24,8," ""13000""",GA,South
10/1/2019,2019,10,Hawaii,23,31,7,17,25,3.5,4.5,1.1,2.6,3.8,8.22,68,43,40," ""15000""",HI,West
10/1/2019,2019,10,Idaho,36,40,10,23,35,4.7,5,1.3,3,4.6,9.9,73,14,38," ""16000""",ID,West
10/1/2019,2019,10,Illinois,210,282,53,143,206,3.4,4.4,0.9,2.3,3.4,7.99,67,25,6," ""17000""",IL,Midwest
10/1/2019,2019,10,Indiana,153,177,53,90,151,4.8,5.3,1.7,2.8,4.8,9.53,72,38,17," ""18000""",IN,Midwest
10/1/2019,2019,10,Iowa,54,76,17,33,54,3.4,4.6,1.1,2.1,3.4,7.63,66,26,31," ""19000""",IA,Midwest
10/1/2019,2019,10,Kansas,51,69,15,32,51,3.6,4.6,1.1,2.2,3.6,7.97,67,15,35," ""20000""",KS,Midwest
10/1/2019,2019,10,Kentucky,79,97,20,45,69,4.1,4.7,1,2.3,3.5,8.63,69,37,26," ""21000""",KY,South
10/1/2019,2019,10,Louisiana,87,97,27,52,82,4.4,4.6,1.4,2.6,4.1,8.65,69,31,25," ""22000""",LA,South
10/1/2019,2019,10,Maine,25,32,10,15,27,3.9,4.8,1.6,2.4,4.2,8.04,67,39,42," ""23000""",ME,North
10/1/2019,2019,10,Maryland,109,160,38,57,103,3.9,5.5,1.4,2.1,3.7,8.34,68,42,18," ""24000""",MD,South
10/1/2019,2019,10,Massachusetts,118,160,45,69,119,3.2,4.1,1.2,1.9,3.2,6.69,63,44,15," ""25000""",MA,North
10/1/2019,2019,10,Michigan,158,240,71,106,188,3.6,5.1,1.6,2.4,4.3,8.09,68,11,10," ""26000""",MI,Midwest
10/1/2019,2019,10,Minnesota,97,122,28,56,90,3.2,3.9,0.9,1.9,3,6.92,64,12,22," ""27000""",MN,Midwest
10/1/2019,2019,10,Mississippi,46,51,13,27,43,4,4.2,1.1,2.3,3.7,8.09,68,32,34," ""28000""",MS,South
10/1/2019,2019,10,Missouri,111,132,31,66,104,3.8,4.3,1.1,2.3,3.6,7.97,67,21,19," ""29000""",MO,Midwest
10/1/2019,2019,10,Montana,24,26,19,16,36,4.9,5.1,3.9,3.3,7.4,8.71,69,4,44," ""30000""",MT,West
10/1/2019,2019,10,Nebraska,42,51,10,24,39,4.1,4.7,1,2.3,3.8,8.79,70,16,37," ""31000""",NE,Midwest
10/1/2019,2019,10,Nevada,61,63,20,38,61,4.3,4.2,1.4,2.7,4.3,8.45,69,7,32," ""32000""",NV,West
10/1/2019,2019,10,New Hampshire,26,31,9,13,24,3.8,4.3,1.3,1.9,3.5,7.29,65,46,41," ""33000""",NH,North
10/1/2019,2019,10,New Jersey,126,186,57,84,150,3,4.2,1.4,2,3.6,6.62,63,47,11," ""34000""",NJ,North
10/1/2019,2019,10,New Mexico,39,47,10,22,35,4.5,5.2,1.2,2.6,4.1,9.52,72,5,36," ""35000""",NM,West
10/1/2019,2019,10,New York,323,418,121,149,296,3.3,4.1,1.2,1.5,3,6.36,62,27,4," ""36000""",NY,North
10/1/2019,2019,10,North Carolina,193,326,67,113,193,4.2,6.6,1.5,2.5,4.2,9.8,73,28,9," ""37000""",NC,South
10/1/2019,2019,10,North Dakota,21,27,6,13,21,4.8,5.8,1.4,2.9,4.8,10.45,75,19,47," ""38000""",ND,West
10/1/2019,2019,10,Ohio,201,278,31,116,159,3.6,4.7,0.6,2.1,2.8,8.56,69,34,7," ""39000""",OH,Midwest
10/1/2019,2019,10,Oklahoma,67,90,16,44,65,3.9,5,0.9,2.6,3.8,9.3,71,20,28," ""40000""",OK,South
10/1/2019,2019,10,Oregon,88,107,40,61,106,4.5,5.2,2,3.1,5.4,9.34,71,9,27," ""41000""",OR,West
10/1/2019,2019,10,Pennsylvania,200,275,80,110,205,3.3,4.3,1.3,1.8,3.4,6.8,64,33,5," ""42000""",PA,North
10/1/2019,2019,10,Rhode Island,21,26,7,11,20,4.2,4.9,1.4,2.2,4,8.37,68,50,43," ""44000""",RI,North
10/1/2019,2019,10,South Carolina,105,119,32,58,97,4.8,5.1,1.5,2.6,4.4,9.32,71,40,23," ""45000""",SC,South
10/1/2019,2019,10,South Dakota,18,23,5,13,19,4.1,4.9,1.1,2.9,4.3,9.48,72,17,46," ""46000""",SD,West
10/1/2019,2019,10,Tennessee,158,144,32,78,117,5.1,4.4,1,2.5,3.7,9.45,72,36,16," ""47000""",TN,South
10/1/2019,2019,10,Texas,513,540,145,314,478,4,4,1.1,2.4,3.7,8.02,67,2,2," ""48000""",TX,South
10/1/2019,2019,10,Utah,63,73,21,41,65,4,4.4,1.3,2.6,4.1,8.35,68,13,30," ""49000""",UT,West
10/1/2019,2019,10,Vermont,13,17,5,7,12,4.1,5.1,1.6,2.2,3.8,8.02,67,45,49," ""50000""",VT,North
10/1/2019,2019,10,Virginia,177,255,54,93,156,4.3,5.9,1.3,2.3,3.8,9.31,71,35,12," ""51000""",VA,South
10/1/2019,2019,10,Washington,113,145,45,80,134,3.2,4,1.3,2.3,3.8,7.08,65,18,13," ""53000""",WA,West
10/1/2019,2019,10,West Virginia,32,44,11,23,35,4.5,5.8,1.5,3.2,4.9,10.34,74,41,39," ""54000""",WV,South
10/1/2019,2019,10,Wisconsin,118,161,21,65,93,3.9,5.1,0.7,2.2,3.1,9.14,71,23,20," ""55000""",WI,Midwest
10/1/2019,2019,10,Wyoming,16,17,6,10,18,5.5,5.5,2.1,3.4,6.2,10.76,76,10,50," ""56000""",WY,West
11/1/2019,2019,11,Alabama,77,97,16,54,75,3.7,4.4,0.8,2.6,3.6,8.75,70,30,24," ""01000""",AL,South
11/1/2019,2019,11,Alaska,19,22,7,13,22,5.8,6.3,2.1,3.9,6.7,12.18,80,1,48," ""02000""",AK,West
11/1/2019,2019,11,Arizona,109,152,28,77,113,3.7,4.9,0.9,2.6,3.8,9.06,71,6,14," ""04000""",AZ,West
11/1/2019,2019,11,Arkansas,53,64,13,33,49,4.1,4.7,1,2.6,3.8,9.03,70,29,33," ""05000""",AR,South
11/1/2019,2019,11,California,608,763,228,394,669,3.5,4.2,1.3,2.2,3.8,7.38,65,3,1," ""06000""",CA,West
11/1/2019,2019,11,Colorado,97,134,38,76,122,3.5,4.6,1.4,2.7,4.3,8.15,68,8,21," ""08000""",CO,West
11/1/2019,2019,11,Connecticut,63,66,25,28,58,3.7,3.7,1.5,1.6,3.4,6.24,62,48,29," ""09000""",CT,North
11/1/2019,2019,11,Delaware,21,22,6,13,21,4.5,4.5,1.3,2.8,4.5,9.16,71,49,45," ""10000""",DE,North
11/1/2019,2019,11,Florida,372,414,92,241,352,4.1,4.4,1,2.7,3.9,8.91,70,22,3," ""12000""",FL,South
11/1/2019,2019,11,Georgia,205,238,52,127,189,4.4,4.9,1.1,2.7,4.1,9.46,72,24,8," ""13000""",GA,South
11/1/2019,2019,11,Hawaii,22,29,7,14,23,3.3,4.2,1.1,2.1,3.5,7.3,65,43,40," ""15000""",HI,West
11/1/2019,2019,11,Idaho,37,40,11,22,36,4.8,4.9,1.4,2.9,4.7,9.71,73,14,38," ""16000""",ID,West
11/1/2019,2019,11,Illinois,212,253,39,128,177,3.5,4,0.6,2.1,2.9,7.95,67,25,6," ""17000""",IL,Midwest
11/1/2019,2019,11,Indiana,158,145,45,86,137,5,4.4,1.4,2.7,4.3,9.13,71,38,17," ""18000""",IN,Midwest
11/1/2019,2019,11,Iowa,56,73,19,33,56,3.5,4.4,1.2,2.1,3.5,7.45,66,26,31," ""19000""",IA,Midwest
11/1/2019,2019,11,Kansas,49,66,18,33,55,3.4,4.4,1.3,2.3,3.9,7.58,66,15,35," ""20000""",KS,Midwest
11/1/2019,2019,11,Kentucky,90,93,24,46,80,4.6,4.5,1.2,2.4,4.1,8.9,70,37,26," ""21000""",KY,South
11/1/2019,2019,11,Louisiana,98,94,22,53,81,4.9,4.5,1.1,2.7,4.1,9.54,72,31,25," ""22000""",LA,South
11/1/2019,2019,11,Maine,24,30,11,13,25,3.8,4.5,1.7,2,3.9,7.17,65,39,42," ""23000""",ME,North
11/1/2019,2019,11,Maryland,110,129,31,63,100,4,4.4,1.1,2.3,3.6,8.2,68,42,18," ""24000""",MD,South
11/1/2019,2019,11,Massachusetts,126,154,39,67,111,3.4,4,1,1.8,3,6.9,64,44,15," ""25000""",MA,North
11/1/2019,2019,11,Michigan,160,216,68,103,182,3.6,4.6,1.5,2.3,4.1,7.69,66,11,10," ""26000""",MI,Midwest
11/1/2019,2019,11,Minnesota,94,126,28,55,90,3.1,4,0.9,1.8,3,6.85,64,12,22," ""27000""",MN,Midwest
11/1/2019,2019,11,Mississippi,49,50,11,30,44,4.2,4.1,0.9,2.6,3.8,8.81,70,32,34," ""28000""",MS,South
11/1/2019,2019,11,Missouri,151,127,46,74,125,5.2,4.2,1.6,2.5,4.3,8.67,69,21,19," ""29000""",MO,Midwest
11/1/2019,2019,11,Montana,22,26,8,15,25,4.5,5.1,1.6,3.1,5.1,9.67,72,4,44," ""30000""",MT,West
11/1/2019,2019,11,Nebraska,39,49,11,24,37,3.8,4.5,1.1,2.3,3.6,8.12,68,16,37," ""31000""",NE,Midwest
11/1/2019,2019,11,Nevada,61,67,19,34,56,4.2,4.4,1.3,2.4,3.9,8.25,68,7,32," ""32000""",NV,West
11/1/2019,2019,11,New Hampshire,25,31,11,13,25,3.6,4.3,1.6,1.9,3.6,6.78,64,46,41," ""33000""",NH,North
11/1/2019,2019,11,New Jersey,136,201,67,85,171,3.2,4.6,1.6,2,4.1,7.05,64,47,11," ""34000""",NJ,North
11/1/2019,2019,11,New Mexico,37,45,10,27,39,4.3,5,1.2,3.1,4.5,9.79,73,5,36," ""35000""",NM,West
11/1/2019,2019,11,New York,319,367,107,147,271,3.3,3.6,1.1,1.5,2.8,6.03,61,27,4," ""36000""",NY,North
11/1/2019,2019,11,North Carolina,226,266,49,122,181,4.9,5.5,1.1,2.6,3.9,10.14,74,28,9," ""37000""",NC,South
11/1/2019,2019,11,North Dakota,19,21,7,12,20,4.3,4.5,1.6,2.7,4.5,8.48,69,19,47," ""38000""",ND,West
11/1/2019,2019,11,Ohio,223,264,71,128,211,4,4.5,1.3,2.3,3.8,8.05,67,34,7," ""39000""",OH,Midwest
11/1/2019,2019,11,Oklahoma,71,77,17,45,67,4.2,4.3,1,2.6,3.9,8.83,70,20,28," ""40000""",OK,South
11/1/2019,2019,11,Oregon,77,100,25,49,80,3.9,4.8,1.3,2.5,4.1,8.5,69,9,27," ""41000""",OR,West
11/1/2019,2019,11,Pennsylvania,207,278,92,101,208,3.4,4.4,1.5,1.7,3.4,6.59,63,33,5," ""42000""",PA,North
11/1/2019,2019,11,Rhode Island,20,23,8,9,19,4,4.4,1.6,1.8,3.8,7.18,65,50,43," ""44000""",RI,North
11/1/2019,2019,11,South Carolina,90,100,27,54,89,4.1,4.4,1.2,2.5,4,8.46,69,40,23," ""45000""",SC,South
11/1/2019,2019,11,South Dakota,18,21,6,10,16,4.1,4.5,1.4,2.3,3.6,7.85,67,17,46," ""46000""",SD,West
11/1/2019,2019,11,Tennessee,149,139,25,81,113,4.7,4.2,0.8,2.6,3.6,9.41,72,36,16," ""47000""",TN,South
11/1/2019,2019,11,Texas,521,537,146,329,505,4,4,1.1,2.5,3.9,8.19,68,2,2," ""48000""",TX,South
11/1/2019,2019,11,Utah,56,74,16,42,62,3.6,4.5,1,2.7,3.9,8.6,69,13,30," ""49000""",UT,West
11/1/2019,2019,11,Vermont,13,16,5,7,13,4.1,4.8,1.6,2.2,4.1,7.98,67,45,49," ""50000""",VT,North
11/1/2019,2019,11,Virginia,155,216,41,88,140,3.8,5,1,2.2,3.4,8.5,69,35,12," ""51000""",VA,South
11/1/2019,2019,11,Washington,126,166,39,67,117,3.6,4.5,1.1,1.9,3.3,7.5,66,18,13," ""53000""",WA,West
11/1/2019,2019,11,West Virginia,33,42,9,20,31,4.6,5.5,1.3,2.8,4.3,9.91,73,41,39," ""54000""",WV,South
11/1/2019,2019,11,Wisconsin,103,141,38,73,118,3.4,4.5,1.3,2.4,3.9,7.73,66,23,20," ""55000""",WI,Midwest
11/1/2019,2019,11,Wyoming,13,17,5,10,17,4.5,5.5,1.7,3.4,5.9,10.4,75,10,50," ""56000""",WY,West
12/1/2019,2019,12,Alabama,75,85,24,52,86,3.6,3.9,1.2,2.5,4.1,7.74,67,30,24," ""01000""",AL,South
12/1/2019,2019,12,Alaska,20,23,7,13,21,6.1,6.5,2.1,3.9,6.4,12.42,81,1,48," ""02000""",AK,West
12/1/2019,2019,12,Arizona,100,151,25,68,104,3.4,4.8,0.8,2.3,3.5,8.55,69,6,14," ""04000""",AZ,West
12/1/2019,2019,12,Arkansas,54,62,18,39,60,4.2,4.6,1.4,3,4.7,9.09,71,29,33," ""05000""",AR,South
12/1/2019,2019,12,California,623,757,234,380,656,3.5,4.1,1.3,2.2,3.7,7.25,65,3,1," ""06000""",CA,West
12/1/2019,2019,12,Colorado,122,130,37,82,124,4.3,4.4,1.3,2.9,4.4,8.95,70,8,21," ""08000""",CO,West
12/1/2019,2019,12,Connecticut,55,66,25,25,54,3.2,3.8,1.5,1.5,3.2,5.79,61,48,29," ""09000""",CT,North
12/1/2019,2019,12,Delaware,21,19,6,13,20,4.5,3.9,1.3,2.8,4.3,8.6,69,49,45," ""10000""",DE,North
12/1/2019,2019,12,Florida,362,419,100,233,351,4,4.4,1.1,2.6,3.9,8.58,69,22,3," ""12000""",FL,South
12/1/2019,2019,12,Georgia,197,239,72,134,214,4.2,4.9,1.5,2.9,4.6,9.05,71,24,8," ""13000""",GA,South
12/1/2019,2019,12,Hawaii,23,28,7,18,27,3.5,4.1,1.1,2.7,4.1,8.12,68,43,40," ""15000""",HI,West
12/1/2019,2019,12,Idaho,39,41,10,25,37,5.1,5,1.3,3.2,4.8,10.47,75,14,38," ""16000""",ID,West
12/1/2019,2019,12,Illinois,231,268,61,128,201,3.8,4.2,1,2.1,3.3,7.75,67,25,6," ""17000""",IL,Midwest
12/1/2019,2019,12,Indiana,150,125,49,89,144,4.7,3.8,1.5,2.8,4.5,8.48,69,38,17," ""18000""",IN,Midwest
12/1/2019,2019,12,Iowa,53,69,18,34,55,3.3,4.2,1.1,2.1,3.5,7.3,65,26,31," ""19000""",IA,Midwest
12/1/2019,2019,12,Kansas,48,59,15,33,50,3.4,4,1.1,2.3,3.5,7.38,65,15,35," ""20000""",KS,Midwest
12/1/2019,2019,12,Kentucky,83,81,20,49,74,4.3,4,1,2.5,3.8,8.55,69,37,26," ""21000""",KY,South
12/1/2019,2019,12,Louisiana,81,86,29,63,95,4.1,4.1,1.5,3.2,4.8,8.69,69,31,25," ""22000""",LA,South
12/1/2019,2019,12,Maine,25,31,9,12,23,3.9,4.6,1.4,1.9,3.6,7.49,66,39,42," ""23000""",ME,North
12/1/2019,2019,12,Maryland,103,143,29,61,95,3.7,4.9,1,2.2,3.4,8.35,68,42,18," ""24000""",MD,South
12/1/2019,2019,12,Massachusetts,129,147,44,62,112,3.5,3.8,1.2,1.7,3,6.43,63,44,15," ""25000""",MA,North
12/1/2019,2019,12,Michigan,156,200,56,99,166,3.5,4.3,1.3,2.2,3.7,7.4,65,11,10," ""26000""",MI,Midwest
12/1/2019,2019,12,Minnesota,91,118,26,63,96,3,3.8,0.9,2.1,3.2,6.95,64,12,22," ""27000""",MN,Midwest
12/1/2019,2019,12,Mississippi,47,46,15,35,52,4.1,3.8,1.3,3,4.5,8.46,69,32,34," ""28000""",MS,South
12/1/2019,2019,12,Missouri,114,112,34,68,109,3.9,3.7,1.2,2.3,3.7,7.48,66,21,19," ""29000""",MO,Midwest
12/1/2019,2019,12,Montana,25,28,8,15,24,5.1,5.4,1.6,3.1,4.9,10.25,74,4,44," ""30000""",MT,West
12/1/2019,2019,12,Nebraska,42,46,11,24,37,4.1,4.3,1.1,2.3,3.6,8.2,68,16,37," ""31000""",NE,Midwest
12/1/2019,2019,12,Nevada,56,68,20,35,58,3.9,4.5,1.4,2.4,4,8,67,7,32," ""32000""",NV,West
12/1/2019,2019,12,New Hampshire,27,34,10,12,24,3.9,4.7,1.5,1.8,3.5,7.28,65,46,41," ""33000""",NH,North
12/1/2019,2019,12,New Jersey,141,189,40,78,147,3.4,4.3,1,1.9,3.5,7.47,66,47,11," ""34000""",NJ,North
12/1/2019,2019,12,New Mexico,42,46,10,24,37,4.9,5.1,1.2,2.8,4.3,10.01,73,5,36," ""35000""",NM,West
12/1/2019,2019,12,New York,279,402,134,134,284,2.8,3.9,1.4,1.4,2.9,5.46,60,27,4," ""36000""",NY,North
12/1/2019,2019,12,North Carolina,235,259,67,119,194,5.1,5.3,1.5,2.6,4.2,9.58,72,28,9," ""37000""",NC,South
12/1/2019,2019,12,North Dakota,18,21,6,12,19,4.1,4.5,1.4,2.7,4.3,8.52,69,19,47," ""38000""",ND,West
12/1/2019,2019,12,Ohio,208,250,67,120,198,3.7,4.3,1.2,2.1,3.5,7.52,66,34,7," ""39000""",OH,Midwest
12/1/2019,2019,12,Oklahoma,66,71,19,46,70,3.9,4,1.1,2.7,4.1,8.36,68,20,28," ""40000""",OK,South
12/1/2019,2019,12,Oregon,87,117,47,50,103,4.4,5.6,2.4,2.5,5.2,8.55,69,9,27," ""41000""",OR,West
12/1/2019,2019,12,Pennsylvania,229,253,94,116,224,3.8,4,1.5,1.9,3.7,6.9,64,33,5," ""42000""",PA,North
12/1/2019,2019,12,Rhode Island,19,22,8,9,19,3.8,4.2,1.6,1.8,3.8,6.9,64,50,43," ""44000""",RI,North
12/1/2019,2019,12,South Carolina,89,94,29,56,92,4,4.1,1.3,2.5,4.2,8.09,68,40,23," ""45000""",SC,South
12/1/2019,2019,12,South Dakota,16,20,5,10,17,3.6,4.3,1.1,2.3,3.8,7.91,67,17,46," ""46000""",SD,West
12/1/2019,2019,12,Tennessee,142,115,41,93,138,4.5,3.5,1.3,3,4.4,8.49,69,36,16," ""47000""",TN,South
12/1/2019,2019,12,Texas,568,498,187,335,546,4.4,3.7,1.4,2.6,4.2,8.03,67,2,2," ""48000""",TX,South
12/1/2019,2019,12,Utah,63,75,17,40,60,4,4.6,1.1,2.5,3.8,8.61,69,13,30," ""49000""",UT,West
12/1/2019,2019,12,Vermont,13,15,5,6,12,4.1,4.5,1.6,1.9,3.8,7.39,65,45,49," ""50000""",VT,North
12/1/2019,2019,12,Virginia,198,213,49,95,154,4.9,5,1.2,2.3,3.8,9.27,71,35,12," ""51000""",VA,South
12/1/2019,2019,12,Washington,135,168,47,71,130,3.9,4.6,1.3,2,3.7,7.77,67,18,13," ""53000""",WA,West
12/1/2019,2019,12,West Virginia,33,38,10,20,32,4.6,5,1.4,2.8,4.5,9.46,72,41,39," ""54000""",WV,South
12/1/2019,2019,12,Wisconsin,105,130,36,65,108,3.5,4.2,1.2,2.2,3.6,7.43,66,23,20," ""55000""",WI,Midwest
12/1/2019,2019,12,Wyoming,19,18,6,10,17,6.5,5.8,2.1,3.4,5.9,11.58,78,10,50," ""56000""",WY,West
1/1/2020,2020,01,Alabama,77,99,17,54,76,3.7,4.5,0.8,2.6,3.6,8.84,70,30,24," ""01000""",AL,South
1/1/2020,2020,01,Alaska,20,23,7,13,21,6.1,6.5,2.1,3.9,6.4,12.42,81,1,48," ""02000""",AK,West
1/1/2020,2020,01,Arizona,128,154,31,80,115,4.3,4.9,1,2.7,3.8,9.42,72,6,14," ""04000""",AZ,West
1/1/2020,2020,01,Arkansas,59,64,13,36,53,4.6,4.7,1,2.8,4.1,9.73,73,29,33," ""05000""",AR,South
1/1/2020,2020,01,California,652,803,200,347,606,3.7,4.4,1.1,2,3.4,7.63,66,3,1," ""06000""",CA,West
1/1/2020,2020,01,Colorado,120,127,33,85,122,4.3,4.3,1.2,3,4.3,9.07,71,8,21," ""08000""",CO,West
1/1/2020,2020,01,Connecticut,62,67,21,34,58,3.7,3.8,1.2,2,3.4,7.02,64,48,29," ""09000""",CT,North
1/1/2020,2020,01,Delaware,21,22,5,14,20,4.5,4.5,1.1,3,4.3,9.56,72,49,45," ""10000""",DE,North
1/1/2020,2020,01,Florida,377,434,97,227,342,4.2,4.6,1.1,2.5,3.8,8.76,70,22,3," ""12000""",FL,South
1/1/2020,2020,01,Georgia,187,237,58,142,211,4,4.8,1.2,3,4.5,9.32,71,24,8," ""13000""",GA,South
1/1/2020,2020,01,Hawaii,25,30,4,13,19,3.8,4.3,0.6,2,2.9,8.37,68,43,40," ""15000""",HI,West
1/1/2020,2020,01,Idaho,38,39,9,22,33,4.9,4.8,1.2,2.8,4.3,9.77,73,14,38," ""16000""",ID,West
